時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2021/9/29,42.8,42.8,42,42,40.7,39.84,39.61,43.51,44.49,42.18,39.61,37.04,17,29,23,0,3,0,0,0.01%,0,21999,1,1,44.41%,-1,5,0,1,0.01%,103,-6,0,6,0,0.83%,66.88,0,0.44,11987,17513,-5526,56.67,0,12.97%,11.86%
2021/9/30,41,41,41,41,41.11,40.06,39.72,43.47,44.45,42.33,39.72,37.11,1,29,20,0,3,0,0,0.01%,0,21999,0,0,44.41%,0,5,0,0,0.01%,103,0,0,0,0,0.83%,66.88,0,0.42,12194,17186,-4992,56.67,0,13.13%,12.50%
2021/10/1,39.95,40.95,39.95,40,41.31,40.17,39.77,43.43,44.4,42.36,39.77,37.17,12,30,20,0,3,0,0,0.01%,-4,21995,0,4,44.40%,0,5,0,0,0.01%,103,0,0,0,0,0.83%,66.88,0,0.41,12100,18183,-6083,56.67,0,13.05%,12.77%
2021/10/4,40.9,43.9,40.9,42.4,41.5,40.53,39.95,43.4,44.37,42.73,39.95,37.17,49,38,25,0,3,0,0,0.01%,3,21998,7,4,44.40%,0,5,0,0,0.01%,103,0,1,1,0,0.83%,66.88,0,0.18,12265,18200,-5935,56.67,0,13.92%,13.35%
2021/10/5,41.3,42.3,41.3,41.3,41.34,40.82,40.07,43.37,44.34,42.87,40.07,37.26,6,17,25,0,3,0,0,0.01%,0,21998,2,2,44.40%,0,5,0,0,0.01%,103,0,0,0,0,0.83%,66.88,0,0.8,12618,18127,-5509,56.67,0,14.01%,13.68%
2021/10/6,41.4,41.4,41,41,41.14,40.92,40.13,43.34,44.3,42.96,40.13,37.3,10,16,22,0,3,0,0,0.01%,1,21999,1,0,44.41%,0,5,0,0,0.01%,100,-3,0,3,0,0.81%,66.88,0,0.71,12642,18125,-5483,56.67,0,14.12%,13.90%
2021/10/7,43.8,43.8,40.5,40.5,41.04,41.08,40.21,43.3,44.27,42.98,40.21,37.44,47,25,27,0,3,0,0,0.01%,2,22001,2,0,44.41%,1,6,1,0,0.01%,105,5,5,0,0,0.85%,66.88,0,0.54,12949,17293,-4344,56.67,0,13.77%,13.83%
2021/10/8,40,41.4,39.7,41.4,41.32,41.32,40.35,43.27,44.23,43.07,40.35,37.62,13,25,27,0,3,0,0,0.01%,0,22001,0,0,44.41%,0,6,0,0,0.01%,105,0,0,0,0,0.85%,66.88,0,0.61,12851,17514,-4663,56.67,0,13.53%,13.68%
2021/10/12,40.85,40.85,40.7,40.7,40.98,41.24,40.44,43.24,44.19,43.08,40.44,37.8,2,16,27,0,3,0,0,0.01%,0,22001,0,0,44.41%,0,6,0,0,0.01%,104,-1,0,1,0,0.84%,66.88,0,0.18,12734,17965,-5231,56.67,0,13.05%,13.37%
2021/10/13,39.45,40,39.4,39.4,40.6,40.97,40.28,43.2,44.15,42.75,40.28,37.81,5,15,16,0,3,0,0,0.01%,0,22001,0,0,44.41%,0,6,0,0,0.01%,102,-2,0,2,0,0.82%,66.88,0,0.36,12747,18099,-5352,56.67,0,12.26%,12.81%
2021/10/14,39,40.1,39,40.1,40.42,40.78,40.31,43.16,44.11,42.75,40.31,37.86,5,14,15,0,3,0,0,0.01%,1,22002,1,0,44.41%,0,6,0,0,0.01%,101,-1,0,1,0,0.82%,66.88,0,0.27,12783,18088,-5305,56.67,0,12.13%,12.47%
2021/10/15,40.2,40.2,40.2,40.2,40.36,40.7,40.38,43.12,44.07,42.72,40.38,38.03,1,5,15,0,3,0,0,0.01%,0,22002,0,0,44.41%,0,6,0,0,0.01%,100,-1,0,1,0,0.81%,66.88,0,-0.092,13316,17122,-3806,56.67,0,11.62%,12.05%
2021/10/18,40.2,41,39.95,40.35,40.15,40.74,40.45,43.09,44.03,42.69,40.45,38.21,13,5,15,0,3,0,0,0.01%,-3,21999,6,9,44.41%,0,6,0,0,0.01%,100,0,0,0,0,0.81%,66.88,0,-0.14,13423,17088,-3665,56.67,0,11.07%,11.56%
2021/10/19,39.5,40.4,39.5,40.4,40.09,40.54,40.53,43.05,43.99,42.65,40.53,38.41,3,5,11,0,3,0,0,0.01%,1,22000,1,0,44.41%,0,6,0,0,0.01%,99,-1,0,1,0,0.80%,66.88,0,0.82,13824,16754,-2930,56.67,0,10.45%,11.00%
2021/10/20,39.9,39.95,38.65,39.55,40.12,40.36,40.59,43.01,43.95,42.52,40.59,38.65,18,8,12,0,3,0,0,0.01%,-1,21999,1,2,44.41%,2,8,2,0,0.02%,99,0,0,0,0,0.80%,66.88,0,0.64,14047,16753,-2706,56.67,0,9.54%,10.27%
2021/10/21,40.2,40.2,39.1,39.1,39.92,40.17,40.55,42.96,43.9,42.57,40.55,38.52,2,7,11,0,3,0,0,0.01%,0,21999,0,0,44.41%,0,8,0,0,0.02%,99,0,0,0,0,0.80%,66.88,0,0.076,12801,16738,-3937,56.67,0,10.00%,10.13%
2021/10/22,39.2,39.2,39.2,39.2,39.72,40.04,40.56,42.92,43.86,42.55,40.56,38.57,0,7,6,0,3,0,0,0.01%,0,21999,0,0,44.41%,0,8,0,0,0.02%,99,0,0,0,0,0.80%,66.88,0,0.13,12719,16736,-4017,56.67,0,9.81%,9.97%
2021/10/25,39.5,40,39.3,39.3,39.51,39.83,40.57,42.87,43.82,42.52,40.57,38.63,21,9,7,0,3,0,0,0.01%,-17,21982,0,17,44.37%,0,8,0,0,0.02%,100,1,1,0,0,0.81%,66.88,0,-0.03,12703,16738,-4035,56.67,0,9.59%,9.78%
2021/10/26,39.9,41.5,39.9,40.9,39.61,39.85,40.55,42.83,43.78,42.46,40.55,38.63,15,11,8,0,3,0,0,0.01%,3,21985,3,0,44.38%,0,8,0,0,0.02%,100,0,1,1,0,0.81%,66.88,0,0.086,12776,16455,-3679,56.67,0,9.43%,9.61%
2021/10/27,40.8,40.9,40.6,40.65,39.83,39.98,40.47,42.8,43.74,42.25,40.47,38.7,8,9,9,0,3,0,0,0.01%,-5,21980,3,8,44.37%,0,8,0,0,0.02%,101,1,1,0,0,0.82%,66.88,0,0.026,12699,16452,-3753,56.67,0,8.77%,9.19%
2021/10/28,40.65,40.65,40,40,40.01,39.97,40.37,42.76,43.71,42.01,40.37,38.73,3,9,8,0,3,0,0,0.01%,1,21981,1,0,44.37%,0,8,0,0,0.02%,101,0,0,0,0,0.82%,66.88,0,0.17,12583,16455,-3872,56.67,0,8.12%,8.66%
2021/10/29,39.9,39.9,39.8,39.8,40.13,39.93,40.31,42.72,43.67,41.94,40.31,38.68,3,10,9,0,3,0,0,0.01%,0,21981,0,0,44.37%,0,8,0,0,0.02%,101,0,0,0,0,0.82%,66.88,0,0.14,12485,16619,-4134,56.67,0,8.09%,8.37%
2021/11/1,40.4,40.4,39.1,39.25,40.12,39.82,40.28,42.67,43.63,41.97,40.28,38.58,19,10,9,0,3,0,0,0.01%,-1,21980,1,2,44.37%,0,8,0,0,0.02%,94,-7,4,11,0,0.76%,66.88,0,0.1,12580,16396,-3816,56.67,0,8.40%,8.39%
2021/11/2,42.8,42.85,40.3,40.75,40.09,39.85,40.19,42.63,43.59,41.6,40.19,38.79,48,16,14,0,3,0,0,0.01%,0,21980,1,1,44.37%,0,8,0,0,0.02%,88,-6,2,8,0,0.71%,66.88,0,-0.011,12535,16507,-3972,56.67,0,7.00%,7.69%
2021/11/3,41.7,41.7,39.55,39.55,39.87,39.85,40.11,42.59,43.55,41.44,40.11,38.77,27,20,15,0,3,0,0,0.01%,-10,21970,0,10,44.35%,0,8,0,0,0.02%,87,-1,1,2,0,0.70%,66.88,0,-0.57,12592,16497,-3905,56.67,0,6.66%,7.17%
2021/11/4,40.55,41.35,40.5,41.35,40.14,40.08,40.12,42.56,43.52,41.51,40.12,38.73,9,21,15,0,3,0,0,0.01%,0,21970,0,0,44.35%,0,8,0,0,0.02%,87,0,0,0,0,0.70%,66.88,0,-0.2,12612,16176,-3564,56.67,0,6.93%,7.05%
2021/11/5,41.3,41.3,41,41,40.38,40.26,40.15,42.52,43.48,41.58,40.15,38.71,3,21,16,0,3,0,0,0.01%,-1,21969,0,1,44.35%,0,8,0,0,0.02%,86,-1,0,1,0,0.69%,66.88,0,-0.088,12650,15701,-3051,56.67,0,7.14%,7.10%
2021/11/8,42.8,42.8,41,41,40.73,40.43,40.13,42.49,43.45,41.5,40.13,38.75,7,19,14,0,3,0,0,0.01%,-1,21968,0,1,44.34%,0,8,0,0,0.02%,85,-1,0,1,0,0.69%,66.88,0,0.0082,12763,15481,-2718,56.67,0,6.84%,6.97%
2021/11/9,41,41.8,40.45,41,40.78,40.44,40.14,42.46,43.42,41.55,40.14,38.74,9,11,14,0,3,0,0,0.01%,-1,21967,1,2,44.34%,1,9,1,0,0.02%,85,0,0,0,0,0.69%,66.88,0,0.073,12714,15162,-2448,56.67,0,6.99%,6.98%
2021/11/10,41.9,41.9,41.1,41.1,41.09,40.48,40.23,42.43,43.38,41.65,40.23,38.81,2,6,13,0,3,0,0,0.01%,0,21967,0,0,44.34%,0,9,0,0,0.02%,86,1,1,0,0,0.69%,66.88,0,0.25,12634,14882,-2248,56.67,0,7.06%,7.02%
2021/11/11,41.75,41.75,40.95,40.95,41.01,40.58,40.27,42.4,43.35,41.72,40.27,38.82,3,5,13,0,3,0,0,0.01%,2,21969,2,0,44.35%,0,9,0,0,0.02%,85,-1,0,1,0,0.69%,66.88,0,0.051,12592,14595,-2003,56.67,0,7.21%,7.11%
2021/11/12,41.5,41.8,41.5,41.5,41.11,40.75,40.34,42.38,43.32,41.88,40.34,38.79,11,6,14,0,3,0,0,0.01%,4,21973,5,1,44.35%,0,9,0,0,0.02%,86,1,1,0,0,0.69%,66.88,0,0.34,12638,14588,-1950,56.67,0,7.67%,7.39%
2021/11/15,41.5,41.8,41.5,41.8,41.27,41,40.41,42.36,43.29,42.08,40.41,38.73,9,7,13,0,3,0,0,0.01%,-4,21969,1,5,44.35%,0,9,0,0,0.02%,86,0,0,0,0,0.69%,66.88,0,0.0041,12616,14269,-1653,56.67,0,8.28%,7.84%
2021/11/16,41.9,41.9,41.05,41.05,41.28,41.03,40.44,42.34,43.26,42.14,40.44,38.74,6,6,9,0,3,0,0,0.01%,0,21969,0,0,44.35%,2,11,2,0,0.02%,85,-1,0,0,1,0.69%,66.88,0,0.52,12678,14267,-1589,56.67,0,8.39%,8.12%
2021/11/17,41.05,41.05,41.05,41.05,41.27,41.18,40.52,42.31,43.22,42.18,40.52,38.85,2,6,6,0,3,0,0,0.01%,0,21977,0,0,44.36%,1,12,1,0,0.02%,85,0,0,0,0,0.69%,66.88,0,0.24,12770,14117,-1347,56.67,0,8.22%,8.17%
2021/11/18,41.2,41.85,41.2,41.5,41.38,41.2,40.64,42.29,43.19,42.22,40.64,39.05,15,9,7,0,3,0,0,0.01%,2,21979,5,3,44.37%,2,14,2,0,0.03%,85,0,1,1,0,0.69%,66.88,0,-0.17,12713,13956,-1243,56.67,0,7.80%,7.98%
2021/11/19,41.5,41.5,40.3,40.9,41.26,41.19,40.72,42.27,43.16,42.16,40.72,39.28,5,7,7,0,3,0,0,0.01%,1,21980,1,0,44.37%,0,14,0,0,0.03%,84,-1,0,1,0,0.68%,66.88,0,-0.17,12583,13957,-1374,56.67,0,7.09%,7.53%
2021/11/22,41.8,41.8,40.6,40.65,41.03,41.15,40.79,42.24,43.12,42.08,40.79,39.5,10,8,7,0,3,0,0,0.01%,4,21984,4,0,44.38%,0,14,0,0,0.03%,84,0,0,0,0,0.68%,66.88,0,-0.15,12582,13957,-1375,56.67,0,6.32%,6.93%
2021/11/23,41.8,41.85,41,41,41.02,41.15,40.79,42.22,43.09,42.08,40.79,39.5,4,7,7,0,3,0,0,0.01%,0,21984,0,0,44.38%,0,14,0,0,0.03%,84,0,0,0,0,0.68%,66.88,0,-0.11,12442,14287,-1845,56.67,0,6.33%,6.63%
2021/11/24,41,41,40.1,40.55,40.92,41.1,40.79,42.18,43.06,42.08,40.79,39.49,13,9,8,0,3,0,0,0.01%,0,21984,0,0,44.38%,0,14,0,0,0.03%,84,0,0,0,0,0.68%,66.88,0,-0.2,12388,14287,-1899,56.67,0,6.35%,6.49%
2021/11/25,41.3,41.35,41.3,41.35,40.89,41.14,40.86,42.16,43.03,42.12,40.86,39.59,4,7,8,0,3,0,0,0.01%,0,21984,0,0,44.38%,0,14,0,0,0.03%,84,0,0,0,0,0.68%,66.88,0,0.014,12376,14287,-1911,56.67,0,6.19%,6.34%
2021/11/26,40.25,40.25,40,40,40.71,40.99,40.87,42.12,42.99,42.1,40.87,39.63,5,7,7,0,3,0,0,0.01%,0,21984,0,0,44.38%,0,14,0,0,0.03%,84,0,0,0,0,0.68%,66.88,0,-0.33,12157,14940,-2783,56.67,0,6.03%,6.19%
2021/11/29,41.75,41.75,41.25,41.25,40.83,40.93,40.97,42.09,42.96,41.96,40.97,39.97,4,6,7,0,3,0,0,0.01%,1,21985,2,1,44.38%,0,14,0,0,0.03%,84,0,0,0,0,0.68%,66.88,0,-0.038,12207,14945,-2738,56.67,0,4.85%,5.52%
2021/11/30,40.05,40.1,40.05,40.1,40.65,40.84,40.93,42.05,42.93,41.99,40.93,39.87,3,6,7,0,3,0,0,0.01%,0,21985,0,0,44.38%,0,14,0,0,0.03%,85,1,1,0,0,0.69%,66.88,0,0.088,12287,14972,-2685,56.67,0,5.18%,5.35%
2021/12/1,40,41,40,40.4,40.62,40.77,40.98,42.01,42.9,41.86,40.98,40.09,17,7,8,0,3,0,0,0.01%,0,21985,2,2,44.38%,-1,13,0,1,0.03%,85,0,0,0,0,0.69%,66.88,0,-0.28,12410,14480,-2070,56.67,0,4.34%,4.85%
2021/12/2,39.95,40,39.95,40,40.35,40.62,40.91,41.99,42.87,41.87,40.91,39.94,2,6,7,0,3,0,0,0.01%,1,21986,1,0,44.38%,0,13,0,0,0.03%,85,0,0,0,0,0.69%,66.88,0,-0.14,12479,14320,-1841,56.67,0,4.73%,4.79%
2021/12/3,40,40,39.2,39.7,40.29,40.5,40.84,41.95,42.83,41.94,40.84,39.74,11,7,7,0,3,0,0,0.01%,1,21987,1,0,44.38%,1,14,1,0,0.03%,84,-1,0,1,0,0.68%,66.88,0,0.31,12481,14315,-1834,56.67,0,5.38%,5.08%
2021/12/6,39.3,40.5,39,39.4,39.92,40.38,40.76,41.92,42.8,42.03,40.76,39.5,19,10,8,0,3,0,0,0.01%,0,21987,0,0,44.38%,0,14,0,0,0.03%,85,1,1,0,0,0.69%,66.88,0,-0.14,12477,14317,-1840,56.67,0,6.19%,5.64%
2021/12/7,39.55,39.55,39.55,39.55,39.81,40.23,40.69,41.9,42.77,42.05,40.69,39.33,1,10,8,0,3,0,0,0.01%,-1,21986,0,1,44.38%,0,14,0,0,0.03%,85,0,0,0,0,0.69%,66.88,0,0.4,13726,14213,-487,56.67,0,6.70%,6.17%
2021/12/8,39.45,40.3,39.4,39.65,39.66,40.14,40.62,41.87,42.74,42.04,40.62,39.2,10,9,8,0,3,0,0,0.01%,3,21989,3,0,44.39%,-1,13,0,1,0.03%,84,-1,0,1,0,0.68%,66.88,0,0.27,14295,14166,129,56.67,0,6.99%,6.58%
2021/12/9,40,40,40,40,39.66,40.01,40.57,41.84,42.7,42.01,40.57,39.13,1,8,7,0,3,0,0,0.01%,-1,21988,0,1,44.38%,0,13,0,0,0.03%,84,0,0,0,0,0.68%,66.88,0,-0.055,14368,14171,197,56.67,0,7.08%,6.83%
2021/12/10,39.55,39.55,39.55,39.55,39.63,39.96,40.47,41.81,42.67,41.91,40.47,39.04,2,7,7,0,3,0,0,0.01%,0,21988,0,0,44.38%,0,13,0,0,0.03%,84,0,0,0,0,0.68%,66.88,0,0.048,14425,14172,253,56.67,0,7.09%,6.96%
2021/12/13,40.2,40.2,39.6,39.8,39.71,39.82,40.37,41.78,42.64,41.7,40.37,39.05,8,4,7,0,3,0,0,0.01%,1,21989,1,0,44.39%,0,13,0,0,0.03%,85,1,1,0,0,0.69%,66.88,0,-0.053,14398,14382,16,56.67,0,6.57%,6.76%
2021/12/14,39.6,40.9,39.55,39.75,39.75,39.78,40.31,41.75,42.6,41.62,40.31,38.99,16,7,9,0,3,0,0,0.01%,-1,21988,2,3,44.38%,0,13,0,0,0.03%,86,1,2,1,0,0.69%,66.88,0,0.51,14556,14812,-256,56.67,0,6.52%,6.64%
2021/12/15,39.25,39.3,39.2,39.3,39.68,39.67,40.22,41.72,42.57,41.56,40.22,38.88,3,6,7,0,3,0,0,0.01%,0,21988,0,0,44.38%,-2,11,0,2,0.02%,88,2,2,0,0,0.71%,66.88,0,0.93,14959,14817,142,56.67,0,6.65%,6.65%
2021/12/16,39.25,39.65,39.2,39.65,39.61,39.64,40.13,41.68,42.53,41.35,40.13,38.91,4,7,8,0,3,0,0,0.01%,0,21988,0,0,44.38%,0,11,0,0,0.02%,46,-42,1,0,43,0.37%,66.88,0,0.7,15153,14378,775,56.67,0,6.09%,6.37%
2021/12/17,39.05,39.05,38.6,38.6,39.42,39.53,40.01,41.65,42.49,41.35,40.01,38.68,6,7,7,0,3,0,0,0.01%,0,21988,0,0,44.38%,0,11,0,0,0.02%,41,-5,0,5,0,0.33%,66.88,0,0.8,15184,14379,805,56.67,0,6.68%,6.52%
2021/12/20,38.65,39.9,38.6,39.7,39.4,39.56,39.97,41.62,42.46,41.27,39.97,38.66,15,9,7,0,3,0,0,0.01%,-2,21986,0,2,44.38%,2,13,2,0,0.03%,35,-6,0,6,0,0.28%,66.88,0,1.07,14990,14663,327,56.67,0,6.55%,6.54%
2021/12/21,39.7,39.7,38.8,38.8,39.21,39.48,39.86,41.59,42.41,41.17,39.86,38.54,4,6,7,0,3,0,0,0.01%,0,21986,3,3,44.38%,0,13,0,0,0.03%,35,0,0,0,0,0.28%,66.88,0,1.29,15173,14333,840,56.67,0,6.59%,6.56%
2021/12/22,38.7,39,38.65,39,39.15,39.42,39.78,41.56,42.38,41.1,39.78,38.45,4,7,6,0,3,0,0,0.01%,2,21988,2,0,44.38%,0,13,0,0,0.03%,35,0,0,0,0,0.28%,66.88,0,0.87,15206,14323,883,56.67,0,6.65%,6.61%
2021/12/23,39,39,38.65,38.95,39.01,39.31,39.66,41.53,42.34,40.81,39.66,38.5,10,8,7,0,3,0,0,0.01%,2,21990,2,0,44.39%,0,13,0,0,0.03%,34,-1,0,0,1,0.27%,66.88,0,0.13,15039,14107,932,56.67,0,5.83%,6.22%
2021/12/24,39.05,39.05,39.05,39.05,39.1,39.26,39.61,41.49,42.3,40.78,39.61,38.44,6,8,8,0,3,0,0,0.01%,0,21990,0,0,44.39%,0,13,0,0,0.03%,35,1,1,0,0,0.28%,66.88,0,-0.081,15047,14107,940,56.67,0,5.92%,6.07%
2021/12/27,38.95,39.25,38.95,39.15,38.99,39.2,39.51,41.45,42.27,40.42,39.51,38.59,6,6,7,0,3,0,0,0.01%,1,21991,1,0,44.39%,0,13,0,0,0.03%,35,0,0,0,0,0.28%,66.88,0,-0.31,15038,13892,1146,56.67,0,4.63%,5.35%
2021/12/28,39.2,39.2,39.2,39.2,39.07,39.14,39.46,41.42,42.23,40.34,39.46,38.58,4,6,6,0,3,0,0,0.01%,0,21991,0,0,44.39%,0,13,0,0,0.03%,35,0,0,0,0,0.28%,66.88,0,0.21,15120,13724,1396,56.67,0,4.46%,4.91%
2021/12/29,39.6,40.5,39.6,40,39.27,39.21,39.44,41.39,42.19,40.25,39.44,38.63,10,7,7,0,3,0,0,0.01%,-1,21990,0,1,44.39%,0,13,0,0,0.03%,32,-3,0,3,0,0.26%,66.88,0,0.11,15194,13568,1626,56.67,0,4.11%,4.51%
2021/12/30,40.9,40.9,40.5,40.5,39.58,39.3,39.47,41.36,42.16,40.37,39.47,38.56,6,6,7,0,3,0,0,0.01%,0,21990,0,0,44.39%,0,13,0,0,0.03%,31,-1,0,1,0,0.25%,66.88,0,-0.19,15287,13633,1654,56.67,0,4.58%,4.54%
2022/1/3,44.55,44.55,44,44.55,40.68,39.89,39.71,41.33,42.15,42.1,39.71,37.31,144,34,21,0,3,0,0,0.01%,5,21995,6,1,44.40%,0,13,0,0,0.03%,54,23,25,2,0,0.44%,66.88,0,0.026,15356,13514,1842,56.67,0,12.07%,8.30%
2022/1/4,43.1,43.45,40.95,41.3,41.11,40.05,39.8,41.31,42.12,42.29,39.8,37.31,140,61,33,0,3,0,0,0.01%,3,21998,10,7,44.40%,0,13,0,0,0.03%,42,-12,11,23,0,0.34%,66.88,0,0.053,15524,13134,2390,56.67,0,12.50%,10.40%
2022/1/5,42.3,43.95,41,41,41.47,40.27,39.88,41.28,42.09,42.41,39.88,37.34,39,68,37,0,3,0,0,0.01%,-3,21995,0,3,44.40%,-1,12,0,1,0.02%,40,-2,5,7,0,0.32%,66.88,0,0.16,16039,13136,2903,56.67,0,12.73%,11.57%
2022/1/6,40.45,41.7,40.25,40.25,41.52,40.4,39.91,41.25,42.06,42.45,39.91,37.36,18,69,38,0,3,0,0,0.01%,1,21996,1,0,44.40%,0,12,0,0,0.02%,40,0,1,1,0,0.32%,66.88,0,-0.27,16069,13424,2645,56.67,0,12.74%,12.15%
2022/1/7,40.3,40.3,39.05,39.65,41.35,40.47,39.89,41.21,42.04,42.43,39.89,37.34,12,71,39,0,3,0,0,0.01%,1,21997,2,1,44.40%,-1,11,0,1,0.02%,38,-2,0,2,0,0.31%,66.88,0,-0.08,15960,13718,2242,56.67,0,12.75%,12.45%
2022/1/10,39.3,40.5,39.1,40.5,40.54,40.61,39.94,41.17,42.02,42.49,39.94,37.38,13,44,39,0,3,0,0,0.01%,0,21997,0,0,44.40%,0,11,0,0,0.02%,36,-2,0,2,0,0.29%,66.88,0,-0.18,16080,13544,2536,56.67,0,12.78%,12.62%
2022/1/11,39.8,39.8,39,39,40.08,40.6,39.9,41.13,41.99,42.48,39.9,37.31,30,22,42,0,3,0,0,0.01%,-4,21993,0,4,44.39%,1,12,1,0,0.02%,38,2,2,0,0,0.31%,66.88,0,0.17,16091,13590,2501,56.67,0,12.95%,12.79%
2022/1/12,38.6,39.8,38.5,39.8,39.84,40.66,39.9,41.09,41.97,42.48,39.9,37.31,6,16,42,0,3,0,0,0.01%,0,21993,0,0,44.39%,0,12,0,0,0.02%,38,0,0,0,0,0.31%,66.88,0,-0.34,16250,13682,2568,56.67,0,12.95%,12.87%
2022/1/13,39.8,39.8,39.25,39.25,39.64,40.58,39.9,41.04,41.94,42.48,39.9,37.31,2,13,41,0,3,0,0,0.01%,0,21993,0,0,44.39%,-1,11,0,1,0.02%,38,0,0,0,0,0.31%,66.88,0,0.61,16299,13670,2629,56.67,0,12.96%,12.92%
2022/1/14,39.25,39.8,38.5,38.95,39.5,40.43,39.86,41,41.91,42.48,39.86,37.24,14,13,42,0,3,0,0,0.01%,-2,21991,0,2,44.39%,0,11,0,0,0.02%,38,0,0,0,0,0.31%,66.88,0,0.76,16304,13680,2624,56.67,0,13.13%,13.02%
2022/1/17,38.6,38.6,38.3,38.6,39.12,39.83,39.86,40.96,41.88,42.48,39.86,37.24,9,12,28,0,3,0,0,0.01%,0,21991,3,3,44.39%,0,11,0,0,0.02%,38,0,0,0,0,0.31%,66.88,0,0.093,16398,13616,2782,56.67,0,13.13%,13.08%
2022/1/18,38.6,39.9,38.6,39.6,39.24,39.66,39.86,40.92,41.86,42.47,39.86,37.24,3,7,15,0,3,0,0,0.01%,-1,21990,0,1,44.39%,0,11,0,0,0.02%,38,0,0,0,0,0.31%,66.88,0,0.24,16409,14029,2380,56.67,0,13.14%,13.11%
2022/1/19,38.75,38.75,38.75,38.75,39.03,39.44,39.85,40.88,41.82,42.48,39.85,37.23,1,6,11,0,3,0,0,0.01%,-1,21989,0,1,44.39%,0,11,0,0,0.02%,37,-1,0,0,1,0.30%,66.88,0,0.41,16397,14674,1723,56.67,0,13.16%,13.14%
2022/1/20,38.75,40,38.6,39.8,39.14,39.39,39.89,40.84,41.79,42.49,39.89,37.3,9,7,10,0,3,0,0,0.01%,1,21990,2,1,44.39%,0,11,0,0,0.02%,36,-1,0,1,0,0.29%,66.88,0,-0.28,16497,14604,1893,56.67,0,13.00%,13.07%
2022/1/21,38.5,38.6,38.05,38.05,38.96,39.23,39.85,40.79,41.76,42.53,39.85,37.16,13,7,10,0,3,0,0,0.01%,-4,21976,0,4,44.36%,-1,10,0,1,0.02%,34,-2,0,2,0,0.27%,66.88,0,0.89,16621,15286,1335,56.67,0,13.49%,13.28%
2022/1/24,37.85,38.5,37.85,38.3,38.9,39.01,39.81,40.75,41.72,42.56,39.81,37.06,5,6,9,0,3,0,0,0.01%,1,21977,1,0,44.36%,0,10,0,0,0.02%,34,0,0,0,0,0.27%,66.88,0,0.75,16795,15172,1623,56.67,0,13.82%,13.55%
2022/1/25,37.3,37.95,36.8,36.9,38.36,38.8,39.7,40.69,41.67,42.72,39.7,36.68,20,10,8,0,3,0,0,0.01%,-4,21973,1,5,44.35%,-1,9,0,1,0.02%,32,-2,1,3,0,0.26%,66.88,0,1.46,16768,15760,1008,56.67,0,15.22%,14.38%
2022/1/26,36.9,36.9,36.9,36.9,37.99,38.51,39.58,40.63,41.63,42.84,39.58,36.33,1,10,8,0,3,0,0,0.01%,0,21973,0,0,44.35%,0,9,0,0,0.02%,31,-1,0,1,0,0.25%,66.88,0,0.89,17240,15790,1450,56.67,0,16.44%,15.41%
2022/2/7,36.9,38,36.9,37.8,37.59,38.37,39.47,40.59,41.59,42.81,39.47,36.14,9,10,8,0,3,0,0,0.01%,-2,21971,0,2,44.35%,0,9,0,0,0.02%,31,0,2,2,0,0.25%,66.88,0,0.59,16977,15334,1643,56.67,0,16.91%,16.16%
2022/2/8,37.8,38.05,37.8,38.05,37.59,38.28,39.35,40.54,41.56,42.71,39.35,35.99,3,8,7,0,3,0,0,0.01%,2,21973,3,1,44.35%,0,9,0,0,0.02%,31,0,0,0,0,0.25%,66.88,0,0.94,17122,15110,2012,56.67,0,17.06%,16.61%
2022/2/9,38.3,39.35,38.3,39.35,37.8,38.35,39.09,40.5,41.53,41.46,39.09,36.73,10,9,7,0,3,0,0,0.01%,2,21975,2,0,44.36%,0,9,0,0,0.02%,29,-2,0,2,0,0.23%,66.88,0,1.28,17213,14880,2333,56.67,0,12.10%,14.36%
2022/2/10,39.35,39.35,39.35,39.35,38.29,38.33,38.99,40.46,41.5,41.14,38.99,36.85,2,5,7,0,3,0,0,0.01%,1,21976,1,0,44.36%,0,9,0,0,0.02%,29,0,0,0,0,0.23%,66.88,0,0.6,15808,14813,995,56.67,0,10.99%,12.67%
2022/2/11,40.5,42.45,39.7,39.7,38.85,38.42,38.93,40.42,41.48,40.89,38.93,36.96,85,22,16,0,3,0,0,0.01%,-3,21973,2,5,44.35%,0,9,0,0,0.02%,43,14,15,1,0,0.35%,66.88,0,0.5,14010,14315,-305,56.67,0,10.11%,11.39%
2022/2/14,40.8,40.8,39.3,39.65,39.22,38.41,38.9,40.38,41.46,40.8,38.9,36.99,11,22,16,0,3,0,0,0.01%,-2,21971,0,2,44.35%,0,9,0,0,0.02%,46,3,4,1,0,0.37%,66.88,0,0.5,13382,14682,-1300,56.67,0,9.78%,10.59%
