時間,開盤價,最高價,最低價,收盤價,SMA5,SMA10,SMA20,SMA200,SMA240,UB2.00,BBandMA20,LB2.00,成交量,MA5,MA10,買賣超(張),投信持股(張),買進(張),賣出(張),投信持股比例,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,投信買進均價,投信賣出均價,佔比(%),投信未平倉買口,投信未平倉賣口,投信未平倉淨口,投信成本線,累計買賣超,比例%,近 5 期，投信買超佔成交量比重,BBand width,Band%EMA3
2022/7/27,94,95.9,93.8,94,92.94,92.48,88.49,97.2,98.12,98.49,88.49,78.48,29,13,10,0,0,0,0,0.00%,-1,48,0,1,0.16%,0,0,0,0,0.00%,0,0,0.14,12707,16594,-3887,94.45,0,0,0,22.61%,22.37%
2022/7/28,96.5,96.5,93,93,93.2,93.02,88.51,97.23,97.97,98.55,88.51,78.47,75,26,17,0,0,0,0,0.00%,0,48,0,0,0.16%,0,0,0,0,0.00%,0,0,0.93,12839,16487,-3648,93.18,0,0,0,22.70%,22.53%
2022/7/29,94.6,94.6,93,93.1,93.44,93.28,88.84,97.27,97.81,99.03,88.84,78.64,17,27,19,0,0,0,0,0.00%,0,48,0,0,0.16%,0,0,0,0,0.00%,0,0,0.76,12880,16175,-3295,93.25,0,0,0,22.95%,22.74%
2022/8/1,93.1,93.1,91.2,91.2,93.02,92.95,89.38,97.29,97.62,98.83,89.38,79.93,3,26,18,0,0,0,0,0.00%,0,48,0,0,0.16%,0,0,0,0,0.00%,0,0,0.97,11872,16176,-4304,91.98,0,0,0,21.15%,21.94%
2022/8/2,91.2,91.2,88.6,88.8,92.02,92.38,89.82,97.31,97.46,98.26,89.82,81.37,8,26,18,0,0,0,0,0.00%,0,48,0,0,0.16%,0,0,0,0,0.00%,0,0,0.29,11343,16235,-4892,89.12,0,0,0,18.82%,20.38%
2022/8/3,88.8,91.7,88.8,88.9,91,91.97,90.26,97.32,97.3,97.46,90.26,83.05,5,22,17,0,0,0,0,0.00%,0,48,0,0,0.16%,0,0,0,0,0.00%,0,0,0.56,11173,16200,-5027,89.41,0,0,0,15.97%,18.17%
2022/8/4,88.9,88.9,88.9,88.9,90.18,91.69,90.56,97.33,97.19,96.97,90.56,84.14,0,7,16,0,0,0,0,0.00%,0,48,0,0,0.16%,0,0,0,0,0.00%,0,0,0.59,11010,16203,-5193,86,0,0,0,14.16%,16.17%
2022/8/5,90,94.1,90,93,90.16,91.8,90.82,97.37,97.1,97.18,90.82,84.45,22,8,17,0,0,0,0,0.00%,0,48,0,0,0.16%,0,0,0,0,0.00%,0,0,1.09,10546,15347,-4801,92.48,0,0,0,14.02%,15.09%
2022/8/8,93,93.2,92.7,92.7,90.46,91.74,91.24,97.41,97.02,96.89,91.24,85.58,10,9,18,0,0,0,0,0.00%,-1,47,0,1,0.16%,0,0,0,0,0.00%,0,0,1.13,10525,15351,-4826,93.02,0,0,0,12.41%,13.75%
2022/8/9,92.7,92.7,92,92,91.1,91.56,91.57,97.44,96.97,96.53,91.57,86.61,16,11,19,0,0,0,0,0.00%,0,47,0,0,0.16%,0,0,0,0,0.00%,0,0,0.65,10423,15342,-4919,92.39,0,0,0,10.84%,12.30%
2022/8/10,91.5,91.5,89,89,91.12,91.06,91.77,97.45,96.91,95.91,91.77,87.63,9,11,17,0,0,0,0,0.00%,0,47,0,0,0.16%,0,0,0,0,0.00%,0,0,0.66,10354,15629,-5275,89.65,0,0,0,9.03%,10.66%
2022/8/11,91.8,91.8,89,89.5,91.24,90.71,91.87,97.47,96.83,95.7,91.87,88.03,11,14,10,0,0,0,0,0.00%,0,47,0,0,0.16%,0,0,0,0,0.00%,0,0,0.12,10352,15081,-4729,89.54,0,0,0,8.35%,9.50%
2022/8/12,89.9,90,89.5,89.5,90.54,90.35,91.82,97.48,96.78,95.74,91.82,87.89,6,10,9,0,0,0,0,0.00%,0,47,0,0,0.16%,0,0,0,0,0.00%,0,0,0.31,10190,14810,-4620,89.82,0,0,0,8.56%,9.03%
2022/8/15,89.5,89.5,88.6,88.6,89.72,90.09,91.52,97.47,96.73,95.48,91.52,87.56,2,9,9,0,0,0,0,0.00%,-1,46,0,1,0.16%,0,0,0,0,0.00%,0,0,1.91,8652,14544,-5892,89.05,0,0,0,8.66%,8.85%
2022/8/16,88.6,89,88.5,88.5,89.02,90.06,91.22,97.47,96.66,95.14,91.22,87.3,9,7,9,0,0,0,0,0.00%,-3,43,0,3,0.15%,0,0,0,0,0.00%,0,0,1.92,9260,14530,-5270,88.68,0,0,0,8.60%,8.72%
2022/8/17,88.5,88.5,88,88,88.82,89.97,90.97,97.46,96.61,95.04,90.97,86.9,2,6,9,0,0,0,0,0.00%,0,43,0,0,0.15%,0,0,0,0,0.00%,0,0,0.59,9294,14527,-5233,88.26,0,0,0,8.95%,8.84%
2022/8/18,87.5,88.5,87.5,88.5,88.62,89.93,90.81,97.45,96.53,95,90.81,86.62,4,5,9,0,0,0,0,0.00%,0,43,0,0,0.15%,0,0,0,0,0.00%,0,0,0.57,9204,14632,-5428,88.25,0,0,0,9.24%,9.04%
2022/8/19,88.5,92,88,90.8,88.88,89.71,90.76,97.45,96.47,94.92,90.76,86.59,52,14,12,0,0,0,0,0.00%,-1,42,1,2,0.14%,0,0,0,0,0.00%,0,0,1.03,9202,14629,-5427,89.97,0,0,0,9.18%,9.11%
2022/8/22,90.5,90.5,89.3,89.7,89.1,89.41,90.58,97.44,96.4,94.59,90.58,86.56,23,18,13,0,0,0,0,0.00%,0,42,0,0,0.14%,0,0,0,0,0.00%,0,0,0.42,8813,14908,-6095,89.7,0,0,0,8.87%,8.99%
2022/8/23,89,89,88.8,89,89.2,89.11,90.34,97.44,96.34,94.12,90.34,86.55,8,18,13,0,0,0,0,0.00%,0,42,0,0,0.14%,0,0,0,0,0.00%,0,0,0.22,8819,15250,-6431,88.97,0,0,0,8.38%,8.68%
2022/8/24,89,89,88.6,88.8,89.36,89.09,90.08,97.44,96.28,93.52,90.08,86.63,8,19,13,0,0,0,0,0.00%,0,42,0,0,0.14%,0,0,0,0,0.00%,0,0,1.17,8676,15553,-6877,88.75,0,0,0,7.64%,8.16%
2022/8/25,89.5,90,89.1,89.9,89.64,89.13,89.92,97.42,96.24,93.09,89.92,86.75,17,22,13,0,0,0,0,0.00%,0,42,0,0,0.14%,0,0,0,0,0.00%,0,0,1.34,8458,15334,-6876,89.86,0,0,0,7.05%,7.61%
2022/8/26,90,93.1,90,92.8,90.04,89.46,89.91,97.43,96.21,93.02,89.91,86.79,84,28,21,0,0,0,0,0.00%,0,42,0,0,0.14%,0,0,0,0,0.00%,0,0,1.11,8193,15173,-6980,91.57,0,0,0,6.92%,7.26%
2022/8/29,90.5,91.5,90.1,90.2,90.14,89.62,89.86,97.43,96.15,92.91,89.86,86.8,23,28,23,0,0,0,0,0.00%,0,42,0,0,0.14%,0,0,0,0,0.00%,0,0,0.33,8118,16295,-8177,91.01,0,0,0,6.81%,7.03%
2022/8/30,91.8,94,91.8,93.1,90.96,90.08,90.07,97.44,96.12,93.39,90.07,86.75,33,33,25,0,0,0,0,0.00%,0,42,0,0,0.14%,0,0,0,0,0.00%,0,0,0.9,7985,16128,-8143,93.37,0,0,0,7.38%,7.21%
2022/8/31,94,94.6,93.2,94.6,92.12,90.74,90.36,97.46,96.1,94.17,90.36,86.54,44,40,30,0,0,0,0,0.00%,-1,41,0,1,0.14%,0,0,0,0,0.00%,0,0,0.25,7973,15798,-7825,94.02,0,0,0,8.44%,7.83%
2022/9/1,95,95.3,93,93.1,92.76,91.2,90.57,97.46,96.11,94.5,90.57,86.63,20,41,31,0,0,0,0,0.00%,0,41,0,0,0.14%,0,0,0,0,0.00%,0,0,0.33,8148,16590,-8442,94.38,0,0,0,8.68%,8.25%
2022/9/2,93.1,93.1,93.1,93.1,92.82,91.43,90.57,97.46,96.09,94.51,90.57,86.63,0,24,26,0,0,0,0,0.00%,0,41,0,0,0.14%,0,0,0,0,0.00%,0,0,0.37,8194,16947,-8753,0,0,0,0,8.71%,8.48%
2022/9/5,93.1,93.8,92,93.8,93.54,91.84,90.63,97.47,96.09,94.72,90.63,86.54,19,23,26,0,0,0,0,0.00%,0,41,0,0,0.14%,0,0,0,0,0.00%,0,0,0.32,8256,16946,-8690,93.47,0,0,0,9.03%,8.75%
2022/9/6,94,94.7,93,94,93.72,92.34,90.73,97.49,96.1,95.04,90.73,86.41,24,21,27,0,0,0,0,0.00%,0,41,0,0,0.14%,0,0,0,0,0.00%,0,0,0.15,8242,17079,-8837,94.07,0,0,0,9.50%,9.13%
2022/9/7,92.4,94.5,92.4,94.5,93.7,92.91,91,97.49,96.13,95.53,91,86.47,13,15,28,0,0,0,0,0.00%,0,41,0,0,0.14%,0,0,0,0,0.00%,0,0,0.53,8347,17739,-9392,92.85,0,0,0,9.96%,9.54%
2022/9/8,94.5,94.5,94.5,94.5,93.98,93.37,91.25,97.46,96.15,95.97,91.25,86.53,1,11,26,0,0,0,0,0.00%,0,41,0,0,0.14%,0,0,0,0,0.00%,0,0,1.23,8290,17151,-8861,94.52,0,0,0,10.35%,9.95%
2022/9/12,94,94.1,93.5,93.5,94.06,93.44,91.45,97.36,96.17,96.2,91.45,86.7,18,15,20,0,0,0,0,0.00%,0,41,0,0,0.14%,0,0,0,0,0.00%,0,0,0.74,8349,16379,-8030,94.06,0,0,0,10.38%,10.16%
2022/9/13,93.5,94,93.5,94,94.1,93.82,91.72,97.26,96.19,96.4,91.72,87.04,3,12,18,0,0,0,0,0.00%,-2,39,0,2,0.13%,0,0,0,0,0.00%,0,0,0.72,8273,16165,-7892,93.83,0,0,0,10.21%,10.18%
2022/9/14,92.6,93.3,92.5,93.2,93.94,93.83,91.96,97.16,96.2,96.43,91.96,87.48,7,8,15,0,0,0,0,0.00%,0,39,0,0,0.13%,0,0,0,0,0.00%,0,0,-0.032,8409,16859,-8450,92.81,0,0,0,9.74%,9.96%
2022/9/15,94.4,95,94,94.7,93.98,93.84,92.29,97.09,96.23,96.53,92.29,88.05,14,9,12,0,0,0,0,0.00%,-1,38,0,1,0.13%,0,0,0,0,0.00%,0,0,0.77,8451,16756,-8305,94.72,0,0,0,9.19%,9.58%
2022/9/16,94.7,94.7,92.6,92.6,93.6,93.79,92.5,97,96.25,96.36,92.5,88.63,4,9,10,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.98,8279,17087,-8808,93.28,0,0,0,8.36%,8.97%
2022/9/19,92.6,92.6,92.6,92.6,93.42,93.74,92.59,96.93,96.26,96.37,92.59,88.8,1,6,10,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.61,8267,17206,-8939,92.6,0,0,0,8.19%,8.58%
2022/9/20,92,92,91.2,91.2,92.86,93.48,92.66,96.8,96.25,96.27,92.66,89.05,5,6,9,0,0,0,0,0.00%,-1,37,0,1,0.13%,0,0,0,0,0.00%,0,0,0.64,8302,17064,-8762,91.6,0,0,0,7.80%,8.19%
2022/9/21,91.3,94,91.3,92,92.62,93.28,92.81,96.62,96.24,96.03,92.81,89.59,9,7,8,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.25,8353,16870,-8517,92.86,0,0,0,6.94%,7.56%
2022/9/22,92,92,92,92,92.08,93.03,92.97,96.5,96.25,95.65,92.97,90.29,9,6,7,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,1.23,8592,17455,-8863,92,0,0,0,5.77%,6.67%
2022/9/23,90.8,91.5,90.7,91.5,91.86,92.73,93.05,96.39,96.27,95.44,93.05,90.66,5,6,8,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.18,8663,17583,-8920,90.92,0,0,0,5.14%,5.90%
2022/9/26,90.1,90.1,88,88,90.94,92.18,92.81,96.26,96.29,96.06,92.81,89.56,18,9,8,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.5,8801,18249,-9448,88.81,0,0,0,7.01%,6.45%
2022/9/27,88,89.2,88,89,90.5,91.68,92.75,96.14,96.29,96.23,92.75,89.27,8,10,8,0,0,0,0,0.00%,-1,36,0,1,0.12%,0,0,0,0,0.00%,0,0,0.55,8932,18266,-9334,88.89,0,0,0,7.50%,6.98%
2022/9/28,88.8,88.8,88.8,88.8,89.86,91.24,92.54,96.03,96.31,96.41,92.54,88.66,0,8,7,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.66,9162,19085,-9923,0,0,0,0,8.37%,7.67%
2022/9/29,88.8,88.8,88.8,88.8,89.22,90.65,92.25,95.92,96.32,96.32,92.25,88.17,0,6,6,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.46,9208,18931,-9723,0,0,0,0,8.84%,8.25%
2022/9/30,88,88,88,88,88.52,90.19,91.99,95.8,96.32,96.44,91.99,87.54,3,6,6,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.65,9417,18684,-9267,88,0,0,0,9.68%,8.96%
2022/10/3,88,88,88,88,88.52,89.73,91.74,95.7,96.33,96.48,91.74,86.99,3,3,6,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.66,9548,19114,-9566,88,0,0,0,10.34%,9.65%
2022/10/4,88,88,86.5,86.5,88.02,89.26,91.37,95.6,96.34,96.53,91.37,86.21,9,3,6,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.89,9772,18106,-8334,87.73,0,0,0,11.28%,10.47%
2022/10/5,88.1,91,88,88.4,87.94,88.9,91.09,95.51,96.35,96.25,91.09,85.93,14,6,7,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.72,10060,17432,-7372,88.4,0,0,0,11.33%,10.90%
2022/10/6,88.4,88.4,88.4,88.4,87.86,88.54,90.79,95.42,96.36,95.82,90.79,85.75,0,6,6,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.52,9803,17265,-7462,0,0,0,0,11.10%,11.00%
2022/10/7,87.8,89,87.8,89,88.06,88.29,90.51,95.34,96.37,95.3,90.51,85.72,9,7,6,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.48,10105,17255,-7150,88.21,0,0,0,10.59%,10.79%
2022/10/11,87.5,87.5,87.3,87.4,87.94,88.23,90.21,95.27,96.37,94.97,90.21,85.44,7,8,5,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.32,10172,19208,-9036,87.4,0,0,0,10.57%,10.68%
2022/10/12,87.4,87.4,87.4,87.4,88.12,88.07,89.88,95.2,96.36,94.46,89.88,85.29,0,6,5,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.1,10043,19310,-9267,0,0,0,0,10.20%,10.44%
2022/10/13,87,87,87,87,87.84,87.89,89.57,95.13,96.35,94.04,89.57,85.09,0,3,5,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.87,10037,19659,-9622,87,0,0,0,10.00%,10.22%
2022/10/14,87.9,87.9,87.9,87.9,87.74,87.8,89.23,95.07,96.34,93.08,89.23,85.37,1,3,5,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.24,10363,18656,-8293,87.9,0,0,0,8.65%,9.43%
2022/10/17,87.9,87.9,87.9,87.9,87.52,87.79,88.99,95.01,96.33,92.56,88.99,85.42,0,2,4,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.51,11270,18705,-7435,0,0,0,0,8.02%,8.72%
2022/10/18,87,87,85,85,87.04,87.49,88.61,94.93,96.31,92.18,88.61,85.04,4,1,4,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.74,8461,17931,-9470,86.38,0,0,0,8.05%,8.39%
2022/10/19,85.5,85.5,83,83,86.16,87.14,88.2,94.82,96.27,92.32,88.2,84.08,2,1,4,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.77,8663,18123,-9460,84.29,0,0,0,9.35%,8.87%
2022/10/20,83,83,82,82,85.16,86.5,87.7,94.7,96.24,92.26,87.7,83.14,4,2,3,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.13,8630,18517,-9887,82.26,0,0,0,10.40%,9.64%
2022/10/21,82,82,80.9,81.7,83.92,85.83,87.19,94.59,96.21,92.01,87.19,82.36,8,4,4,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.47,8324,18792,-10468,81.2,0,0,0,11.06%,10.35%
2022/10/24,81.7,82.3,81,81,82.54,85.03,86.66,94.49,96.16,91.77,86.66,81.55,7,5,3,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.85,8421,18296,-9875,81.87,0,0,0,11.78%,11.07%
2022/10/25,81,81,81,81,81.74,84.39,86.31,94.36,96.12,91.93,86.31,80.69,0,4,3,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.19,8258,18901,-10643,85,0,0,0,13.03%,12.05%
2022/10/26,83,83,83,83,81.74,83.95,86.01,94.24,96.09,91.67,86.01,80.35,1,4,3,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.54,8289,18219,-9930,83,0,0,0,13.16%,12.60%
2022/10/27,82,82,82,82,81.74,83.45,85.67,94.11,96.05,91.43,85.67,79.91,3,4,3,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.4,8409,17612,-9203,82,0,0,0,13.45%,13.03%
2022/10/28,81,81,81,81,81.6,82.76,85.28,93.96,96.01,91.2,85.28,79.36,1,2,3,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.82,8374,18109,-9735,81,0,0,0,13.88%,13.45%
2022/10/31,81,81,81,81,81.6,82.07,84.93,93.83,95.96,90.99,84.93,78.87,0,1,3,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.64,8473,17642,-9169,80,0,0,0,14.27%,13.86%
2022/11/1,80,82.5,80,82.5,81.9,81.82,84.66,93.71,95.92,90.63,84.66,78.68,9,3,4,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.28,8442,17352,-8910,81.28,0,0,0,14.11%,13.99%
2022/11/2,83.6,83.6,81,83,81.9,81.82,84.48,93.6,95.88,90.43,84.48,78.53,6,4,4,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.6,8535,16868,-8333,82.45,0,0,0,14.09%,14.04%
2022/11/3,83.4,83.5,80.6,80.6,81.62,81.68,84.09,93.48,95.84,89.99,84.09,78.19,7,5,4,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.96,8610,17095,-8485,81.81,0,0,0,14.02%,14.03%
2022/11/4,81,85.5,81,85.5,82.52,82.06,83.95,93.38,95.81,89.55,83.95,78.34,23,9,6,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.13,8664,16839,-8175,83.77,0,0,0,13.34%,13.69%
2022/11/7,86.6,88.3,86.6,88.3,83.98,82.79,83.91,93.3,95.75,89.39,83.91,78.43,3,10,5,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.33,9000,16334,-7334,87.63,0,0,0,13.06%,13.38%
2022/11/8,90,90.6,88,90.5,85.58,83.74,84.07,93.23,95.66,90.08,84.07,78.05,39,16,9,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.48,9180,16023,-6843,89.21,0,0,0,14.31%,13.84%
2022/11/9,90.5,91,88,90,86.98,84.44,84.2,93.16,95.55,90.59,84.2,77.8,18,18,11,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.14,9289,15360,-6071,88.65,0,0,0,15.20%,14.52%
2022/11/10,90.1,90.1,88,89.7,88.8,85.21,84.33,93.09,95.46,91.07,84.33,77.59,4,17,11,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.076,10230,16061,-5831,88.95,0,0,0,15.97%,15.25%
2022/11/11,90,93.5,87.2,90.5,89.8,86.16,84.46,93.03,95.38,91.56,84.46,77.36,30,19,14,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,1.16,11216,15197,-3981,89.8,0,0,0,16.80%,16.03%
2022/11/14,87.6,91,87.6,88.1,89.76,86.87,84.47,92.9,95.29,91.59,84.47,77.35,12,21,15,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.24,12528,16311,-3783,88.92,0,0,0,16.85%,16.44%
2022/11/15,88.7,89.3,88.7,89.3,89.52,87.55,84.69,92.81,95.22,92.11,84.69,77.26,6,14,15,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.079,13295,17446,-4151,88.85,0,0,0,17.53%,16.98%
2022/11/16,88,89.7,87.9,89.7,89.46,88.22,85.02,92.74,95.1,92.71,85.02,77.33,5,11,15,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.37,13004,18611,-5607,88.28,0,0,0,18.08%,17.53%
2022/11/17,89,90.2,88.8,88.8,89.28,89.04,85.36,92.68,94.94,93.08,85.36,77.64,5,12,15,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.55,13131,18805,-5674,89.62,0,0,0,18.10%,17.81%
2022/11/18,88.2,89.7,88.1,89.7,89.12,89.46,85.76,92.64,94.83,93.51,85.76,78.01,3,6,13,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.076,12952,18556,-5604,88.67,0,0,0,18.08%,17.95%
2022/11/21,90.9,90.9,90,90,89.5,89.63,86.21,92.6,94.73,93.85,86.21,78.57,9,6,13,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.42,13364,18803,-5439,90.1,0,0,0,17.72%,17.83%
2022/11/22,90.8,90.8,88.5,89.5,89.54,89.53,86.64,92.55,94.63,94.01,86.64,79.26,5,5,10,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.65,13773,18637,-4864,89.16,0,0,0,17.02%,17.43%
2022/11/23,88.1,90,88,90,89.6,89.53,86.99,92.5,94.53,94.3,86.99,79.67,16,8,10,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.052,13820,18360,-4540,89.16,0,0,0,16.82%,17.12%
2022/11/24,89.5,89.5,89.2,89.5,89.74,89.51,87.36,92.43,94.45,94.38,87.36,80.34,16,10,11,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.58,14648,17820,-3172,89.41,0,0,0,16.06%,16.59%
2022/11/25,91,91,88.8,90.1,89.82,89.47,87.82,92.36,94.36,94.28,87.82,81.35,16,12,9,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,0.42,15225,17938,-2713,90.05,0,0,0,14.73%,15.66%
2022/11/28,91,91,90.6,91,90.02,89.76,88.32,92.29,94.27,94.11,88.32,82.52,4,11,9,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.2,14489,18662,-4173,90.9,0,0,0,13.12%,14.39%
2022/11/29,91,91,89.2,90.4,90.2,89.87,88.71,92.24,94.2,93.91,88.71,83.51,13,13,9,0,0,0,0,0.00%,0,36,0,0,0.12%,0,0,0,0,0.00%,0,0,-0.53,14420,18392,-3972,89.78,0,0,0,11.72%,13.06%
2022/11/30,90.4,90.5,88.5,90.5,90.3,89.95,89.09,92.19,94.13,93.62,89.09,84.55,8,11,10,0,0,0,0,0.00%,1,37,1,0,0.13%,0,0,0,0,0.00%,0,0,0.067,14683,18379,-3696,89.96,0,0,0,10.19%,11.62%
2022/12/1,90.1,90.4,88.8,90.1,90.42,90.08,89.56,92.14,94.06,91.91,89.56,87.21,28,14,12,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,1.16,15955,18488,-2533,89.21,0,0,0,5.24%,8.43%
2022/12/2,90,90.5,88.8,90.5,90.5,90.16,89.81,92.09,94,91.27,89.81,88.35,15,14,13,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.24,16231,19357,-3126,89.58,0,0,0,3.25%,5.84%
2022/12/5,90.6,90.7,89.9,90.7,90.44,90.23,89.93,92.04,93.94,91.26,89.93,88.6,7,14,13,0,0,0,0,0.00%,0,37,0,0,0.13%,0,0,0,0,0.00%,0,0,0.61,16502,20389,-3887,90.37,0,0,0,2.96%,4.40%
2022/12/6,91,92,90.7,91.4,90.64,90.42,89.98,92,93.9,91.44,89.98,88.51,19,15,14,0,0,0,0,0.00%,1,38,1,0,0.13%,0,0,0,0,0.00%,0,0,-0.31,16500,21005,-4505,91.27,0,0,0,3.25%,3.83%
2022/12/7,91,91.8,90.3,90.3,90.6,90.45,89.99,91.95,93.85,91.46,89.99,88.52,8,15,13,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,-0.53,16566,21751,-5185,90.88,0,0,0,3.26%,3.54%
2022/12/8,90.5,91,90.5,91,90.78,90.6,90.06,91.92,93.81,91.58,90.06,88.53,2,10,12,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.089,16450,22165,-5715,90.75,0,0,0,3.39%,3.47%
2022/12/9,90.5,90.9,90.5,90.9,90.86,90.68,90.08,91.89,93.77,91.63,90.08,88.52,4,8,11,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.16,16655,21781,-5126,90.65,0,0,0,3.46%,3.46%
2022/12/12,88.9,88.9,86.5,87.8,90.28,90.36,90.06,91.85,93.72,91.7,90.06,88.42,20,11,12,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,-0.17,16765,22011,-5246,88.1,0,0,0,3.64%,3.55%
2022/12/13,87.8,87.8,87.8,87.8,89.56,90.1,89.99,91.8,93.67,91.87,89.99,88.1,0,7,11,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.22,16884,22246,-5362,0,0,0,0,4.20%,3.87%
2022/12/14,89.5,90,89.4,90,89.5,90.05,90,91.75,93.6,91.88,90,88.12,14,8,12,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.42,17775,22238,-4463,89.73,0,0,0,4.19%,4.03%
2022/12/15,89.9,90,89,89.5,89.2,89.99,90.04,91.69,93.53,91.85,90.04,88.22,15,11,10,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,0.19,18146,21881,-3735,89.81,0,0,0,4.04%,4.03%
2022/12/16,89.5,89.5,88.7,88.7,88.76,89.81,89.99,91.63,93.47,91.89,89.99,88.08,2,10,9,0,0,0,0,0.00%,0,38,0,0,0.13%,0,0,0,0,0.00%,0,0,-0.099,17591,23044,-5453,89.1,0,0,0,4.23%,4.13%
